time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.560000000000001,0.127306224827,9.62422090256,22.6221384167,6.16971286011,6.27057993287,0.0,0.204890974907,-0.879464764087,3.33478691812,-0.0984320542523,0.00815907590231,0.0,441.1464718927009,441.18752983773436,441.6801943346829,441.0618902698511
1.620000000000001,0.139841374128,9.56922144972,22.823871803,6.16398202603,6.27146895847,0.0,0.212875684786,-0.954391194571,3.38939768356,-0.0902408832977,0.0255983433769,0.0,433.78781217614244,435.249768057712,435.10164632082086,435.7788938353725
1.680000000000001,0.152862080771,9.50932546246,23.0312679049,6.15844992358,6.27334657439,0.0,0.220955814767,-1.04268429621,3.52328541931,-0.0964406587819,0.0407653296143,0.0,458.8719008224028,460.0746711628216,461.64331375530963,461.1469883043909
1.740000000000001,0.166345127321,9.44371109366,23.2490295739,6.15239720572,6.27532715978,0.0,0.22819700814,-1.14508101899,3.73462146251,-0.1116822733,0.00919812821758,0.0,486.1142557063462,483.743201244064,484.8006987527716,483.6460618090856
1.8000000000000012,0.180186551408,9.37242074906,23.4747850474,6.14578638802,6.27599461466,0.0,0.233122446036,-1.23188075091,3.79023516387,-0.107336314546,0.0147221732415,0.0,438.7866021685162,439.2448640413455,438.33924589131175,438.689361052839
1.8600000000000012,0.194307155081,9.29583397318,23.7035620151,6.13917680405,6.27649574352,0.0,0.237492153482,-1.32161013343,3.83536410484,-0.116501052646,-0.00912907906542,0.0,437.0553264690412,435.062668171864,436.51860521377773,435.7420462415652
1.9200000000000013,0.208687183927,9.2136675707,23.935471411,6.13194903419,6.2768093208,0.0,0.241842196432,-1.41792836518,3.89457348853,-0.129866151365,0.0245087469834,0.0,439.7057655835143,442.48386745645837,442.05649733902175,440.94036647613933
1.9800000000000013,0.223311684466,9.12567450948,24.1702660314,6.12430236925,6.27840559406,0.0,0.245494953811,-1.51587668478,3.9315957391,-0.12299874431,0.0304967868353,0.0,434.21961007403945,434.7218712734781,435.19616512983987,435.755433087763
2.0400000000000014,0.238127813374,9.03151272138,24.4081598763,6.1171262159,6.28007964931,0.0,0.248200959055,-1.62352602563,3.99776165822,-0.11355890806,0.0221261492913,0.0,445.9634170257341,445.27930889085974,444.08609530116587,444.84686545133263
2.1000000000000014,0.253078607637,8.93050940556,24.6514152095,6.11074267716,6.28148196329,0.0,0.250012855844,-1.7438749829,4.11012462707,-0.094954254903,0.0257534825603,0.0,460.1908168233234,460.4779064531193,459.8052424430584,461.2672167154056
2.1600000000000015,0.268105578442,8.82233591966,24.9003269254,6.10578674783,6.28316494323,0.0,0.250723084982,-1.86239105287,4.18645380574,-0.0652526552135,0.0322857689534,0.0,450.67466784057035,451.2025880848692,448.8606619827471,451.25895849480764
2.2200000000000015,0.283137076616,8.70587695859,25.1597662339,6.10174260563,0.00222283306975,0.0,0.250053214342,-2.0199073946,4.46024070911,-0.0720889884382,0.0460153963991,0.0,509.7567092624609,510.7373924706015,509.7611899980431,509.2696208451109
2.2800000000000016,0.298077798703,8.58066701739,25.4311968125,6.098169648,0.00492821779186,0.0,0.247676972127,-2.15409361783,4.58672754495,-0.0420157274483,0.0431716286881,0.0,470.4063321840306,470.1870941976339,467.8089165146946,470.14243816623
2.3400000000000016,0.312839006205,8.44807202436,25.7062303625,6.09639516278,0.00762875042711,0.0,0.244129835539,-2.26595648867,4.58094031167,-0.0121364385599,0.0484501006854,0.0,428.30806843249877,428.758067615467,428.60982637728483,431.14161295953727
2.4000000000000017,0.327330242776,8.30854827707,25.9818600115,6.09566709312,0.0105037017239,0.0,0.23864412125,-2.38492294443,4.60648647348,-0.0121306061996,0.0468257373955,0.0,439.5032247760509,439.36997889939676,439.97335898730336,439.9739630085431
